Frame,Time,Varsha_Hip,Varsha_Hip,Varsha_Hip,Varsha_Ab,Varsha_Ab,Varsha_Ab,Varsha_Chest,Varsha_Chest,Varsha_Chest,Varsha_Neck,Varsha_Neck,Varsha_Neck,Varsha_Head,Varsha_Head,Varsha_Head,Varsha_LShoulder,Varsha_LShoulder,Varsha_LShoulder,Varsha_LUArm,Varsha_LUArm,Varsha_LUArm,Varsha_LFArm,Varsha_LFArm,Varsha_LFArm,Varsha_LHand,Varsha_LHand,Varsha_LHand,Varsha_RShoulder,Varsha_RShoulder,Varsha_RShoulder,Varsha_RUArm,Varsha_RUArm,Varsha_RUArm,Varsha_RFArm,Varsha_RFArm,Varsha_RFArm,Varsha_RHand,Varsha_RHand,Varsha_RHand,Varsha_LThigh,Varsha_LThigh,Varsha_LThigh,Varsha_LShin,Varsha_LShin,Varsha_LShin,Varsha_LFoot,Varsha_LFoot,Varsha_LFoot,Varsha_RThigh,Varsha_RThigh,Varsha_RThigh,Varsha_RShin,Varsha_RShin,Varsha_RShin,Varsha_RFoot,Varsha_RFoot,Varsha_RFoot
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2834,52.366667,0.735711,0.802826,-0.383579,0.73364,0.876536,-0.393431,0.762103,1.094704,-0.385302,0.680722,1.297572,-0.339664,0.660138,1.435898,-0.344456,0.727561,1.281541,-0.330125,0.805596,1.306004,-0.223177,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.679191,1.274188,-0.383692,0.566932,1.245808,-0.452379,0.489525,0.963504,-0.358356,0.391569,0.831037,-0.249999,0.82349,0.808269,-0.361302,0.884911,0.465245,-0.415856,0.96416,0.078465,-0.577604,0.647931,0.797382,-0.405855,0.518202,0.49277,-0.284219,0.428772,0.075693,-0.274696
2835,52.4,0.728735,0.811069,-0.381359,0.723543,0.884898,-0.388898,0.729812,1.102321,-0.370154,0.63687,1.298422,-0.317545,0.610741,1.435148,-0.318762,0.684274,1.28442,-0.307606,0.758039,1.308381,-0.197561,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.637525,1.277014,-0.362588,0.527382,1.244375,-0.432793,0.473204,0.953329,-0.349818,0.39339,0.804659,-0.245317,0.815847,0.819632,-0.357499,0.884073,0.478077,-0.413172,0.970285,0.091625,-0.572118,0.641623,0.802506,-0.405218,0.516041,0.494418,-0.288065,0.427617,0.077221,-0.275038
2836,52.433333,0.723438,0.823449,-0.380371,0.714476,0.897163,-0.384898,0.699409,1.110654,-0.355818,0.594843,1.298622,-0.295855,0.56298,1.432385,-0.293359,0.642775,1.286769,-0.285661,0.712081,1.309243,-0.172447,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.597451,1.279475,-0.341836,0.488872,1.244785,-0.413479,0.457051,0.947428,-0.342106,0.397853,0.785135,-0.24305,0.809857,0.835482,-0.35551,0.886568,0.495849,-0.411885,0.982523,0.108805,-0.563648,0.637019,0.811416,-0.405233,0.514294,0.499766,-0.294657,0.428533,0.082219,-0.276187
2837,52.466667,0.716418,0.835241,-0.377717,0.703703,0.90852,-0.379508,0.669723,1.116853,-0.341531,0.55569,1.297101,-0.275437,0.517602,1.426983,-0.270139,0.60401,1.287101,-0.265089,0.669585,1.307732,-0.149331,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.559727,1.279996,-0.322113,0.452527,1.243945,-0.395148,0.441919,0.942508,-0.335561,0.402815,0.770791,-0.242083,0.80215,0.850736,-0.352397,0.892518,0.514966,-0.411604,1.006074,0.128609,-0.552582,0.630686,0.819746,-0.403037,0.513448,0.502824,-0.301897,0.429125,0.085319,-0.276973
2838,52.5,0.708216,0.844344,-0.374293,0.692033,0.916957,-0.374021,0.641714,1.119442,-0.328486,0.520415,1.292702,-0.25687,0.478053,1.419953,-0.247962,0.569009,1.284174,-0.246489,0.632209,1.302875,-0.129094,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.525426,1.277474,-0.304099,0.419518,1.24101,-0.378794,0.428069,0.937538,-0.330214,0.406934,0.759645,-0.240151,0.793198,0.863189,-0.348717,0.900754,0.53355,-0.413401,1.035952,0.148204,-0.536978,0.623235,0.8255,-0.399868,0.511333,0.504459,-0.305929,0.429515,0.086637,-0.278137
2839,52.533333,0.699721,0.851734,-0.370883,0.680272,0.92352,-0.36915,0.617114,1.120002,-0.317429,0.489109,1.285715,-0.239872,0.443117,1.411047,-0.227196,0.537972,1.27867,-0.229641,0.599295,1.295285,-0.110944,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.494802,1.272456,-0.287615,0.389895,1.23609,-0.363757,0.414183,0.931914,-0.32614,0.411042,0.750882,-0.239597,0.783724,0.873861,-0.34471,0.911305,0.55222,-0.413147,1.06709,0.170727,-0.523765,0.615718,0.829607,-0.397057,0.507939,0.505669,-0.308391,0.429789,0.087267,-0.27882
2840,52.566667,0.691972,0.858194,-0.368404,0.66978,0.929142,-0.365461,0.59484,1.119322,-0.30811,0.461307,1.277572,-0.224521,0.4127,1.400639,-0.208108,0.510379,1.271797,-0.214496,0.56955,1.285634,-0.09436,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.46745,1.266329,-0.272724,0.363007,1.230488,-0.349747,0.400298,0.926422,-0.323652,0.41515,0.744094,-0.240326,0.774782,0.882953,-0.340826,0.920281,0.568387,-0.406344,1.098341,0.19749,-0.519356,0.609161,0.833436,-0.395982,0.505226,0.507607,-0.309687,0.430348,0.088701,-0.278826
2841,52.6,0.685376,0.863587,-0.365678,0.660616,0.933648,-0.362064,0.574303,1.117469,-0.301694,0.437241,1.268817,-0.211313,0.386653,1.389717,-0.19151,0.486475,1.263845,-0.201664,0.54309,1.274726,-0.080001,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.443481,1.259717,-0.259953,0.338326,1.225342,-0.336675,0.388321,0.922303,-0.322686,0.419033,0.740666,-0.241333,0.766716,0.890808,-0.336114,0.927474,0.582772,-0.396814,1.127825,0.226289,-0.518555,0.604037,0.836366,-0.395243,0.503569,0.509272,-0.309631,0.431205,0.089935,-0.278615
2842,52.633333,0.67954,0.867753,-0.362342,0.652611,0.937001,-0.35857,0.554511,1.114933,-0.297592,0.416406,1.260983,-0.200341,0.365318,1.379548,-0.177204,0.465776,1.256247,-0.19128,0.520388,1.262538,-0.068384,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.422348,1.253846,-0.249344,0.315965,1.221458,-0.325234,0.377663,0.920287,-0.321043,0.423927,0.740462,-0.24214,0.759278,0.897025,-0.330464,0.935545,0.597366,-0.390033,1.152231,0.251706,-0.514965,0.599802,0.838482,-0.39422,0.502099,0.510182,-0.310036,0.432156,0.090483,-0.278374
2843,52.666667,0.674045,0.870773,-0.359012,0.645547,0.939384,-0.355127,0.536808,1.11209,-0.293795,0.398673,1.254345,-0.191112,0.348464,1.371119,-0.165693,0.448053,1.249313,-0.182268,0.500348,1.249209,-0.058208,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.404584,1.249028,-0.24035,0.297012,1.219696,-0.315806,0.367431,0.920451,-0.320432,0.428636,0.744364,-0.243318,0.752236,0.901301,-0.324582,0.94006,0.608852,-0.384663,1.171165,0.272774,-0.509899,0.595854,0.840246,-0.393442,0.500672,0.510818,-0.310792,0.432754,0.090832,-0.27853
2844,52.7,0.669027,0.872981,-0.35592,0.639329,0.941065,-0.351777,0.522309,1.109751,-0.292036,0.384562,1.248091,-0.183644,0.336468,1.364041,-0.155757,0.433931,1.242583,-0.175028,0.484251,1.235531,-0.050354,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.390446,1.244752,-0.233059,0.281193,1.220264,-0.307823,0.356043,0.922449,-0.323036,0.431671,0.752606,-0.244216,0.745795,0.904221,-0.319018,0.940987,0.616733,-0.379558,1.183377,0.287342,-0.50117,0.592258,0.841741,-0.392822,0.499038,0.511396,-0.311606,0.432927,0.09116,-0.278842
2845,52.733333,0.664173,0.874365,-0.35382,0.633772,0.942108,-0.34922,0.509182,1.107748,-0.291911,0.373654,1.243562,-0.177684,0.328741,1.358632,-0.147135,0.422947,1.236974,-0.169396,0.472578,1.223788,-0.044944,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.379422,1.242161,-0.227205,0.268693,1.223193,-0.3014,0.343475,0.926232,-0.328781,0.431719,0.764503,-0.245387,0.739696,0.905582,-0.314413,0.939216,0.620775,-0.373492,1.188104,0.294287,-0.489692,0.58865,0.843148,-0.393226,0.497743,0.511905,-0.313052,0.433248,0.091522,-0.278985
2846,52.766667,0.659703,0.874882,-0.351975,0.628972,0.942463,-0.347177,0.499185,1.106768,-0.291996,0.365904,1.24115,-0.173511,0.325946,1.356534,-0.140368,0.415038,1.233346,-0.165335,0.46471,1.214992,-0.041555,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.371797,1.241335,-0.223037,0.259838,1.22818,-0.296642,0.330345,0.931529,-0.336072,0.428784,0.77881,-0.249289,0.734141,0.905772,-0.310311,0.934154,0.620633,-0.366028,1.18416,0.292763,-0.475755,0.585265,0.843992,-0.39364,0.496402,0.511888,-0.314744,0.433237,0.09143,-0.279154
2847,52.8,0.663262,0.87149,-0.35215,0.627643,0.936492,-0.345788,0.491226,1.106521,-0.292705,0.361658,1.241281,-0.170586,0.327359,1.357106,-0.135187,0.410572,1.231963,-0.162685,0.46079,1.209937,-0.039727,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.367516,1.242594,-0.220099,0.254241,1.234579,-0.292417,0.314843,0.937869,-0.345507,0.422793,0.794454,-0.254991,0.734315,0.906061,-0.307569,0.927459,0.615357,-0.358562,1.173387,0.282166,-0.461253,0.59221,0.836918,-0.396731,0.493454,0.508474,-0.314355,0.431975,0.08771,-0.279433
2848,52.833333,0.651653,0.873294,-0.348091,0.621668,0.941249,-0.343898,0.486325,1.107278,-0.293064,0.360932,1.243917,-0.168695,0.332754,1.360689,-0.13198,0.409563,1.233051,-0.161024,0.460566,1.20933,-0.038707,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.366758,1.245805,-0.218193,0.252298,1.242896,-0.289016,0.299474,0.946937,-0.357647,0.413434,0.809725,-0.263867,0.724819,0.902815,-0.303298,0.913215,0.608195,-0.349335,1.151684,0.267657,-0.445295,0.578488,0.843773,-0.392884,0.491371,0.510429,-0.317344,0.431515,0.089649,-0.279884
2849,52.866667,0.647341,0.871117,-0.346024,0.618814,0.939716,-0.342143,0.485678,1.109675,-0.293119,0.364388,1.24921,-0.1679,0.34163,1.367142,-0.130771,0.412726,1.236996,-0.160405,0.4642,1.213329,-0.038275,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.37013,1.251124,-0.217407,0.254871,1.252362,-0.286972,0.2838,0.957865,-0.370413,0.399523,0.825274,-0.276439,0.720128,0.898751,-0.299445,0.897112,0.596435,-0.340619,1.124549,0.246657,-0.429892,0.574555,0.843484,-0.392603,0.48765,0.510081,-0.317076,0.430646,0.08889,-0.279788
2850,52.9,0.643758,0.868803,-0.343128,0.61711,0.938188,-0.339923,0.488297,1.112926,-0.292604,0.371743,1.257239,-0.168306,0.354794,1.376926,-0.13179,0.419704,1.243607,-0.160834,0.471007,1.220528,-0.038519,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.377393,1.258538,-0.217843,0.261818,1.263535,-0.286713,0.268034,0.971556,-0.382826,0.381351,0.838746,-0.291688,0.716218,0.894404,-0.294907,0.878711,0.583824,-0.334272,1.08859,0.2208,-0.41305,0.571298,0.843202,-0.39135,0.483979,0.509665,-0.316906,0.429712,0.088129,-0.279434
2851,52.933333,0.640108,0.865525,-0.340266,0.615894,0.935819,-0.337614,0.493959,1.116813,-0.292209,0.383194,1.267274,-0.169924,0.371326,1.388816,-0.134641,0.430677,1.252078,-0.162422,0.481788,1.230627,-0.039731,0.679557,1.031246,-0.167053,0.578037,0.912561,-0.040316,0.388645,1.267524,-0.2195,0.273048,1.276524,-0.287925,0.252405,0.988248,-0.392799,0.358963,0.850217,-0.308566,0.712193,0.888467,-0.290181,0.857613,0.569195,-0.326687,1.045536,0.192261,-0.394858,0.568023,0.842584,-0.390351,0.4799,0.508962,-0.317245,0.428646,0.087108,-0.279111
2852,52.966667,0.636762,0.861771,-0.337437,0.615315,0.932977,-0.335365,0.501757,1.12072,-0.291569,0.398384,1.278974,-0.172696,0.392885,1.402364,-0.139442,0.445197,1.261901,-0.16502,0.495916,1.241689,-0.041956,0.603102,0.992619,0.102967,0.615531,0.808293,0.030988,0.403562,1.277721,-0.222286,0.288298,1.290621,-0.290648,0.237503,1.007508,-0.399252,0.332901,0.859567,-0.323464,0.708631,0.881917,-0.285861,0.835576,0.554477,-0.31876,0.997081,0.164079,-0.378318,0.564892,0.841626,-0.389013,0.476187,0.507682,-0.31811,0.427607,0.085646,-0.278529
2853,53,0.633868,0.857657,-0.334414,0.615427,0.929717,-0.333036,0.511644,1.1247,-0.29183,0.41739,1.291016,-0.176434,0.418037,1.416774,-0.147151,0.463312,1.27174,-0.168587,0.512764,1.25286,-0.044799,0.600699,1.004715,0.114006,0.612785,0.806749,0.072841,0.422157,1.288256,-0.226005,0.307422,1.305346,-0.294337,0.225983,1.02927,-0.402398,0.304678,0.867245,-0.33432,0.705707,0.875036,-0.2818,0.809931,0.539286,-0.310494,0.945807,0.138405,-0.364101,0.562029,0.840278,-0.387028,0.472964,0.505897,-0.318689,0.426666,0.08367,-0.278405
2854,53.033333,0.631302,0.85272,-0.331618,0.616154,0.925553,-0.33088,0.524134,1.127495,-0.291087,0.439796,1.303099,-0.181946,0.446873,1.431121,-0.15691,0.484535,1.281499,-0.173356,0.532142,1.264086,-0.048633,0.600853,1.016615,0.120379,0.604641,0.812259,0.113849,0.444336,1.298254,-0.231377,0.33065,1.31928,-0.300363,0.219485,1.051628,-0.402992,0.277142,0.876715,-0.34229,0.703228,0.867139,-0.278235,0.785767,0.525101,-0.302958,0.897342,0.116577,-0.354935,0.559375,0.838302,-0.385002,0.469419,0.503596,-0.319476,0.425378,0.081245,-0.277984
2855,53.066667,0.628905,0.847377,-0.328861,0.617426,0.920881,-0.328731,0.540596,1.12996,-0.291303,0.466118,1.314063,-0.189222,0.47898,1.444603,-0.167541,0.509504,1.290261,-0.179577,0.555737,1.275717,-0.053972,0.604807,1.029204,0.123091,0.597456,0.825044,0.14759,0.470557,1.307129,-0.238414,0.3582,1.332053,-0.308273,0.220584,1.074445,-0.404333,0.248085,0.888963,-0.350467,0.701071,0.858552,-0.275025,0.763487,0.51208,-0.296826,0.852831,0.098345,-0.350516,0.556738,0.836202,-0.382696,0.465522,0.501418,-0.319348,0.424102,0.078807,-0.277804
2856,53.1,0.626147,0.841925,-0.326775,0.618567,0.915932,-0.327069,0.55997,1.131426,-0.291846,0.496235,1.323773,-0.198028,0.513766,1.456711,-0.179294,0.538114,1.297888,-0.187163,0.583752,1.28687,-0.060983,0.611096,1.042365,0.123401,0.587859,0.844704,0.179294,0.500384,1.314503,-0.246859,0.389818,1.343192,-0.318116,0.228575,1.097218,-0.407704,0.221294,0.906531,-0.359877,0.698625,0.849564,-0.27274,0.743969,0.500313,-0.292285,0.828702,0.088193,-0.363129,0.553669,0.834287,-0.380809,0.462206,0.499364,-0.31856,0.423143,0.07645,-0.27782
2857,53.133333,0.622684,0.837346,-0.324645,0.619279,0.911659,-0.325392,0.582233,1.131764,-0.293302,0.529932,1.331527,-0.208328,0.549927,1.466561,-0.191971,0.570259,1.303773,-0.19627,0.616224,1.29668,-0.069927,0.617517,1.056792,0.122375,0.576151,0.870872,0.204073,0.533448,1.319835,-0.256686,0.424472,1.351464,-0.329139,0.241853,1.118224,-0.411464,0.200244,0.929112,-0.369967,0.695711,0.841232,-0.270951,0.732027,0.491172,-0.29447,0.813064,0.080051,-0.374807,0.549657,0.833459,-0.378338,0.459746,0.49803,-0.316556,0.4228,0.074806,-0.277085
2858,53.166667,0.620328,0.834127,-0.323703,0.620265,0.908513,-0.324853,0.606062,1.130394,-0.295444,0.565981,1.336424,-0.219244,0.586859,1.473373,-0.205862,0.604798,1.306994,-0.206244,0.652222,1.304284,-0.080271,0.624085,1.072077,0.119268,0.566084,0.901187,0.222149,0.568338,1.322389,-0.267046,0.460543,1.356441,-0.340163,0.259685,1.137722,-0.419826,0.18483,0.95518,-0.381245,0.694065,0.835006,-0.270853,0.731811,0.485301,-0.297223,0.810301,0.073504,-0.376623,0.54659,0.833248,-0.376553,0.45726,0.497747,-0.314318,0.421887,0.074255,-0.27631
2859,53.2,0.618735,0.833109,-0.323642,0.621521,0.907425,-0.325646,0.630527,1.127935,-0.297702,0.602543,1.338939,-0.230207,0.623358,1.476347,-0.218943,0.640065,1.308143,-0.216585,0.689758,1.30934,-0.091466,0.630104,1.088535,0.113995,0.556702,0.936002,0.233191,0.603216,1.322696,-0.277359,0.496303,1.358658,-0.350857,0.280012,1.154067,-0.427594,0.176922,0.982529,-0.39156,0.693671,0.831679,-0.272517,0.736772,0.482343,-0.295334,0.817049,0.070879,-0.374669,0.5438,0.834539,-0.374767,0.453827,0.499487,-0.311055,0.420762,0.075604,-0.275398
2860,53.233333,0.619059,0.833085,-0.324064,0.624541,0.907215,-0.3271,0.655177,1.124343,-0.30054,0.637926,1.338917,-0.241196,0.656767,1.475224,-0.233201,0.674551,1.307146,-0.227372,0.725823,1.311208,-0.102952,0.635345,1.105523,0.106894,0.548842,0.970718,0.23666,0.6365,1.32075,-0.287624,0.530981,1.358715,-0.362122,0.301328,1.166987,-0.433026,0.173669,1.010581,-0.398001,0.695328,0.829451,-0.275065,0.740899,0.480185,-0.293775,0.823879,0.069403,-0.373867,0.54279,0.836718,-0.373064,0.450615,0.502902,-0.3061,0.417995,0.078716,-0.273789
2861,53.266667,0.621537,0.832869,-0.324463,0.630036,0.906664,-0.328544,0.680422,1.119974,-0.304884,0.671171,1.336902,-0.25275,0.687736,1.47189,-0.247333,0.707151,1.304501,-0.238695,0.75807,1.31049,-0.114208,0.640406,1.122473,0.098706,0.541376,1.002645,0.233478,0.668035,1.317197,-0.298461,0.563848,1.356132,-0.374321,0.321767,1.177365,-0.437304,0.173349,1.038313,-0.400774,0.698662,0.826606,-0.277097,0.742215,0.477073,-0.295629,0.823537,0.066007,-0.375965,0.544412,0.839131,-0.37183,0.446964,0.507971,-0.29937,0.412408,0.083577,-0.272213
2862,53.3,0.625069,0.833519,-0.324602,0.637168,0.906731,-0.329914,0.705635,1.115566,-0.309615,0.701567,1.334149,-0.264164,0.715552,1.467638,-0.261405,0.736953,1.301412,-0.249398,0.786833,1.30921,-0.124591,0.64574,1.137326,0.087722,0.534445,1.030807,0.223372,0.697607,1.313118,-0.309215,0.594588,1.351602,-0.386878,0.340825,1.186792,-0.441377,0.177085,1.064135,-0.401836,0.702068,0.824209,-0.277533,0.740473,0.474272,-0.299512,0.82234,0.063041,-0.378435,0.54807,0.842829,-0.371672,0.44262,0.515457,-0.293431,0.40452,0.091201,-0.269002
2863,53.333333,0.628134,0.83554,-0.324757,0.643916,0.907924,-0.331546,0.731057,1.111054,-0.315355,0.729718,1.330793,-0.275683,0.740998,1.462762,-0.275539,0.764594,1.297989,-0.25989,0.812626,1.308012,-0.134519,0.650354,1.150899,0.074075,0.527389,1.055017,0.206816,0.725678,1.308637,-0.320184,0.623529,1.345672,-0.39968,0.360078,1.19423,-0.446444,0.184242,1.087673,-0.401964,0.704265,0.823428,-0.276918,0.742489,0.473516,-0.299597,0.823047,0.062271,-0.379782,0.552004,0.847652,-0.372597,0.437707,0.52487,-0.287969,0.394099,0.101107,-0.264208
2864,53.366667,0.630974,0.83766,-0.324966,0.649951,0.909167,-0.332792,0.754802,1.105436,-0.321413,0.755214,1.326184,-0.287774,0.763979,1.456495,-0.289677,0.78968,1.293512,-0.270848,0.835718,1.30542,-0.144894,0.654879,1.16233,0.058454,0.519307,1.075697,0.184925,0.75127,1.302854,-0.331681,0.649786,1.338442,-0.412674,0.377776,1.200377,-0.451098,0.193354,1.108685,-0.401635,0.706327,0.822953,-0.276625,0.74286,0.472627,-0.295344,0.821724,0.061706,-0.378808,0.555621,0.852367,-0.373306,0.433204,0.534001,-0.283466,0.381774,0.111314,-0.256404
2865,53.4,0.634108,0.839339,-0.324282,0.655852,0.909908,-0.333324,0.77408,1.099402,-0.326717,0.777803,1.321025,-0.299684,0.784402,1.449196,-0.301771,0.811555,1.288322,-0.28143,0.856035,1.301715,-0.155067,0.659507,1.170853,0.041859,0.512165,1.093292,0.160209,0.773913,1.296454,-0.342913,0.673188,1.329988,-0.425712,0.394597,1.203688,-0.456745,0.202803,1.128386,-0.403214,0.709048,0.822431,-0.276021,0.741876,0.471531,-0.290339,0.821004,0.061902,-0.379696,0.559167,0.856246,-0.372544,0.428485,0.542158,-0.27935,0.365739,0.121536,-0.244974
2866,53.433333,0.63749,0.840269,-0.322627,0.662203,0.909625,-0.333282,0.789963,1.093204,-0.331168,0.796536,1.315487,-0.31096,0.801421,1.44213,-0.313809,0.829503,1.28289,-0.291148,0.873219,1.297072,-0.164604,0.66509,1.176057,0.026617,0.505977,1.109147,0.134481,0.792974,1.289636,-0.353464,0.69316,1.320632,-0.438329,0.409936,1.203603,-0.463145,0.212573,1.14506,-0.405681,0.711916,0.82116,-0.274391,0.740351,0.469739,-0.284808,0.818893,0.061152,-0.379305,0.563064,0.859378,-0.370862,0.424109,0.550019,-0.273898,0.351123,0.131588,-0.233524
2867,53.466667,0.640958,0.840735,-0.320817,0.668469,0.908774,-0.332999,0.803914,1.087448,-0.335194,0.81168,1.310135,-0.320665,0.814807,1.435678,-0.324741,0.844195,1.277862,-0.299615,0.88684,1.292848,-0.172799,0.669833,1.176295,0.011188,0.501473,1.124742,0.108922,0.808463,1.283212,-0.362527,0.70967,1.31138,-0.449544,0.422871,1.202014,-0.467238,0.224009,1.157507,-0.405667,0.714951,0.819406,-0.272846,0.739015,0.467557,-0.278929,0.817961,0.060691,-0.380269,0.566965,0.862063,-0.368789,0.421061,0.55718,-0.267933,0.334651,0.142001,-0.221019
2868,53.5,0.645044,0.840656,-0.319052,0.674546,0.907583,-0.332656,0.815822,1.082355,-0.338843,0.823128,1.305287,-0.3284,0.824197,1.429863,-0.33338,0.855497,1.273465,-0.306457,0.897381,1.289392,-0.179502,0.673737,1.171518,-0.004525,0.499173,1.138822,0.08348,0.820332,1.277583,-0.36978,0.722827,1.30281,-0.45912,0.434725,1.195899,-0.468866,0.237132,1.165699,-0.403561,0.718759,0.817864,-0.271326,0.73839,0.465687,-0.271669,0.817059,0.060747,-0.380649,0.571329,0.863449,-0.366777,0.416795,0.563931,-0.262748,0.314085,0.153622,-0.206723
2869,53.533333,0.650041,0.839579,-0.317037,0.680795,0.905602,-0.332196,0.825834,1.077983,-0.341728,0.830925,1.301105,-0.334547,0.829982,1.42548,-0.340656,0.863444,1.269926,-0.311914,0.904856,1.287074,-0.184963,0.674922,1.165568,-0.020968,0.497724,1.151109,0.058329,0.828684,1.272767,-0.375529,0.732447,1.293674,-0.467327,0.44573,1.183089,-0.476939,0.250092,1.172368,-0.402543,0.723716,0.816164,-0.269551,0.738967,0.463826,-0.263319,0.816741,0.060982,-0.380408,0.576367,0.862994,-0.364523,0.411423,0.570412,-0.256807,0.291787,0.165395,-0.196058
2870,53.566667,0.655639,0.837658,-0.314061,0.687457,0.902737,-0.331003,0.834792,1.074685,-0.343931,0.834996,1.297942,-0.339757,0.830976,1.422032,-0.345878,0.868082,1.267788,-0.316565,0.908497,1.28609,-0.189454,0.674733,1.15798,-0.036254,0.498531,1.16166,0.034352,0.833558,1.269012,-0.38036,0.738206,1.284943,-0.47406,0.45483,1.165935,-0.482003,0.263207,1.17656,-0.403692,0.729125,0.814156,-0.266327,0.740792,0.461773,-0.256139,0.816808,0.060766,-0.380463,0.582153,0.86116,-0.361795,0.404044,0.576963,-0.252601,0.269773,0.177448,-0.186262
2871,53.6,0.662426,0.834639,-0.310779,0.694822,0.898971,-0.329393,0.841904,1.07288,-0.344908,0.835313,1.296077,-0.34404,0.828314,1.42036,-0.352042,0.869178,1.267286,-0.320246,0.908463,1.287142,-0.193014,0.673566,1.147643,-0.051977,0.501512,1.170218,0.01119,0.834965,1.266525,-0.384216,0.740432,1.277259,-0.479472,0.463299,1.144281,-0.485948,0.277308,1.177446,-0.404982,0.735717,0.811708,-0.262472,0.741449,0.45931,-0.248468,0.816622,0.060492,-0.380132,0.589134,0.85757,-0.359087,0.397532,0.582472,-0.249435,0.247697,0.189617,-0.176937
2872,53.633333,0.669854,0.830955,-0.308051,0.702482,0.894797,-0.327903,0.846388,1.072652,-0.34563,0.831782,1.295464,-0.347308,0.821029,1.41962,-0.355931,0.866501,1.268173,-0.322983,0.904825,1.289673,-0.195725,0.672052,1.135603,-0.066857,0.505984,1.17667,-0.011298,0.832762,1.265478,-0.387152,0.738955,1.27011,-0.483611,0.47163,1.118273,-0.486911,0.291928,1.175931,-0.407745,0.742917,0.808862,-0.259012,0.742693,0.45666,-0.239841,0.816904,0.060542,-0.379929,0.59679,0.853047,-0.357089,0.391328,0.587908,-0.248,0.224346,0.203424,-0.168437
2873,53.666667,0.678112,0.826712,-0.305544,0.710419,0.890355,-0.326528,0.848943,1.073606,-0.345866,0.824682,1.295549,-0.349572,0.809259,1.419259,-0.359015,0.860246,1.269988,-0.324599,0.896826,1.293167,-0.197122,0.669566,1.120953,-0.082129,0.511589,1.180141,-0.031649,0.827465,1.265326,-0.38915,0.734684,1.26349,-0.486689,0.48028,1.090859,-0.484361,0.306774,1.171738,-0.411372,0.750831,0.806379,-0.255249,0.746058,0.454427,-0.232425,0.817002,0.060023,-0.378897,0.605392,0.847044,-0.355839,0.386305,0.592944,-0.246991,0.200461,0.218582,-0.16122
2874,53.7,0.686649,0.822273,-0.30331,0.718355,0.885845,-0.325399,0.850208,1.074955,-0.345799,0.813929,1.295226,-0.350906,0.793872,1.419172,-0.361692,0.850348,1.271728,-0.325149,0.884963,1.296908,-0.197504,0.666541,1.106128,-0.095413,0.516514,1.17986,-0.050473,0.819124,1.265075,-0.390296,0.728107,1.256337,-0.489114,0.488083,1.064498,-0.478441,0.320776,1.16443,-0.416843,0.758839,0.804314,-0.251376,0.750172,0.452693,-0.224891,0.817652,0.06024,-0.378086,0.614459,0.840233,-0.355244,0.382572,0.597613,-0.246718,0.179187,0.233769,-0.155648
2875,53.733333,0.696023,0.816718,-0.300779,0.726327,0.880625,-0.323849,0.849484,1.076746,-0.344968,0.800238,1.294439,-0.351706,0.775759,1.41922,-0.36341,0.837354,1.273213,-0.32499,0.869376,1.300498,-0.197101,0.663267,1.09084,-0.107155,0.520945,1.176813,-0.068119,0.80819,1.264577,-0.390854,0.719341,1.24925,-0.490836,0.497794,1.037233,-0.468614,0.333299,1.15264,-0.424194,0.767896,0.801893,-0.247435,0.754388,0.450525,-0.219661,0.818202,0.059442,-0.377849,0.624149,0.831543,-0.354122,0.379876,0.600774,-0.246931,0.162042,0.246384,-0.152075
